"GroupID","GroupLevel","Numerator","Denominator","Metric","OverallMetric","Factor","Score","Flag","Weight","WeightMax"
"17541","Site",0,11,0,0.081151832460733,1.01915758826956,NA,NA,NA,32
"34696","Site",0,10,0,0.081151832460733,1.01915758826956,NA,NA,NA,32
"8560","Site",0,9,0,0.081151832460733,1.01915758826956,NA,NA,NA,32
"8594","Site",0,9,0,0.081151832460733,1.01915758826956,NA,NA,NA,32
"16424","Site",0,9,0,0.081151832460733,1.01915758826956,NA,NA,NA,32
"16996","Site",0,9,0,0.081151832460733,1.01915758826956,NA,NA,NA,32
"17542","Site",0,9,0,0.081151832460733,1.01915758826956,NA,NA,NA,32
"20531","Site",0,9,0,0.081151832460733,1.01915758826956,NA,NA,NA,32
"25348","Site",0,9,0,0.081151832460733,1.01915758826956,NA,NA,NA,32
"34694","Site",0,9,0,0.081151832460733,1.01915758826956,NA,NA,NA,32
"14408","Site",0,8,0,0.081151832460733,1.01915758826956,NA,NA,NA,32
"17235","Site",0,8,0,0.081151832460733,1.01915758826956,NA,NA,NA,32
"22677","Site",0,8,0,0.081151832460733,1.01915758826956,NA,NA,NA,32
"30336","Site",0,8,0,0.081151832460733,1.01915758826956,NA,NA,NA,32
"1927","Site",0,7,0,0.081151832460733,1.01915758826956,NA,NA,NA,32
"14601","Site",0,7,0,0.081151832460733,1.01915758826956,NA,NA,NA,32
"17717","Site",0,7,0,0.081151832460733,1.01915758826956,NA,NA,NA,32
"18777","Site",0,7,0,0.081151832460733,1.01915758826956,NA,NA,NA,32
"33617","Site",0,7,0,0.081151832460733,1.01915758826956,NA,NA,NA,32
"33620","Site",0,7,0,0.081151832460733,1.01915758826956,NA,NA,NA,32
"34071","Site",0,7,0,0.081151832460733,1.01915758826956,NA,NA,NA,32
"38711","Site",0,7,0,0.081151832460733,1.01915758826956,NA,NA,NA,32
"39025","Site",0,7,0,0.081151832460733,1.01915758826956,NA,NA,NA,32
"391","Site",0,6,0,0.081151832460733,1.01915758826956,NA,NA,NA,32
"576","Site",0,6,0,0.081151832460733,1.01915758826956,NA,NA,NA,32
"4695","Site",0,6,0,0.081151832460733,1.01915758826956,NA,NA,NA,32
"5968","Site",0,6,0,0.081151832460733,1.01915758826956,NA,NA,NA,32
"6230","Site",0,6,0,0.081151832460733,1.01915758826956,NA,NA,NA,32
"9522","Site",0,6,0,0.081151832460733,1.01915758826956,NA,NA,NA,32
"12937","Site",0,6,0,0.081151832460733,1.01915758826956,NA,NA,NA,32
