"GroupID","GroupLevel","Numerator","Denominator","Metric","Score","Flag"
"14729","Site",1314,1410,0.931914893617021,2.04908163171452,1
"8454","Site",91,94,0.968085106382979,1.7653163392902,0
"13112","Site",90,94,0.957446808510638,1.40171465194308,0
"26167","Site",90,94,0.957446808510638,1.40171465194308,0
"4712","Site",89,94,0.946808510638298,1.03811296459596,0
"16980","Site",89,94,0.946808510638298,1.03811296459596,0
"18449","Site",178,188,0.946808510638298,1.46811343380694,0
"18496","Site",178,188,0.946808510638298,1.46811343380694,0
"1925","Site",267,282,0.946808510638298,1.79806439867615,0
"17010","Site",266,282,0.943262411347518,1.58813886660849,0
"30851","Site",177,188,0.941489361702128,1.21100821503293,0
"10081","Site",88,94,0.936170212765957,0.674511277248837,0
"29476","Site",88,94,0.936170212765957,0.674511277248837,0
"34353","Site",264,282,0.936170212765957,1.16828780247316,0
"16470","Site",527,564,0.934397163120567,1.50376868774337,0
"576","Site",438,470,0.931914893617021,1.18303783166189,0
"18548","Site",876,940,0.931914893617021,1.67306814633671,0
"17208","Site",175,188,0.930851063829787,0.696797777484884,0
"26885","Site",175,188,0.930851063829787,0.696797777484884,0
"33671","Site",175,188,0.930851063829787,0.696797777484884,0
"18743","Site",350,376,0.930851063829787,0.985420867150553,0
"25127","Site",437,470,0.929787234042553,1.02043021373353,0
"30729","Site",786,846,0.929078014184397,1.29633045705227,0
"26117","Site",523,564,0.927304964539007,0.910009618666421,0
"9232","Site",610,658,0.927051671732523,0.960017975248441,0
"6416","Site",1567,1692,0.92612293144208,1.40477941572393,0
"20531","Site",1654,1786,0.926091825307951,1.43863943089858,0
"4","Site",87,94,0.925531914893617,0.310909589901715,0
"8545","Site",87,94,0.925531914893617,0.310909589901715,0
"9072","Site",87,94,0.925531914893617,0.310909589901715,0
"13825","Site",87,94,0.925531914893617,0.310909589901715,0
"20757","Site",174,188,0.925531914893617,0.439692558710863,0
"25449","Site",174,188,0.925531914893617,0.439692558710863,0
"34643","Site",261,282,0.925531914893617,0.538511206270175,0
"26772","Site",348,376,0.925531914893617,0.621819179803431,0
"30336","Site",435,470,0.925531914893617,0.695214977876818,0
"30233","Site",522,564,0.925531914893617,0.761569851397176,0
"38711","Site",1827,1974,0.925531914893617,1.42476673001229,0
"16996","Site",1564,1692,0.92434988179669,1.14767419694992,0
"10608","Site",608,658,0.924012158054711,0.685160934961604,0
"531","Site",3995,4324,0.923913043478261,1.73342042532583,0
"5968","Site",1389,1504,0.923537234042553,0.970937094096526,0
"28689","Site",1909,2068,0.923114119922631,1.07069453930269,0
"21380","Site",3122,3384,0.9225768321513,1.25945472716511,0
"34341","Site",2514,2726,0.922230374174615,1.06662713709632,0
"6230","Site",260,282,0.921985815602837,0.328585674202516,0
"16424","Site",693,752,0.921542553191489,0.493727289260703,0
"8304","Site",1039,1128,0.921099290780142,0.552208582371203,0
"17729","Site",1039,1128,0.921099290780142,0.552208582371203,0
"18777","Site",1731,1880,0.920744680851064,0.658695675076043,0
"12937","Site",1125,1222,0.920621931260229,0.515930686466313,0
"37702","Site",2336,2538,0.920409771473601,0.705856313183999,0
"22022","Site",173,188,0.920212765957447,0.182587339936848,0
"38248","Site",346,376,0.920212765957447,0.258217492456316,0
"391","Site",519,564,0.920212765957447,0.31625054958947,0
"39025","Site",519,564,0.920212765957447,0.31625054958947,0
"14408","Site",1038,1128,0.920212765957447,0.447245816337373,0
"34696","Site",1989,2162,0.919981498612396,0.581275698702713,0
"4695","Site",778,846,0.919621749408983,0.326725957459952,0
"31107","Site",1555,1692,0.91903073286052,0.376358540627855,0
"39000","Site",691,752,0.918882978723404,0.236622070486687,0
"17541","Site",2764,3008,0.918882978723404,0.473244140973375,0
"34713","Site",2504,2726,0.918561995597946,0.391435754159619,0
"17799","Site",259,282,0.918439716312057,0.118660142134857,0
"14601","Site",1295,1410,0.918439716312057,0.265332144033328,0
"26880","Site",1553,1692,0.917848699763593,0.204955061445183,0
"34071","Site",2329,2538,0.917651694247439,0.216030071692798,0
"34067","Site",345,376,0.917553191489362,0.0764166487827517,0
"17961","Site",2070,2256,0.917553191489362,0.187181797371215,0
"18537","Site",862,940,0.917021276595745,0.0633348560004587,0
"26115","Site",1120,1222,0.916530278232406,0.0117058681681231,0
"38272","Site",1895,2068,0.916344294003869,-0.0145874236445154,0
"8560","Site",2153,2350,0.916170212765957,-0.0452994748187397,0
"1881","Site",1636,1786,0.916013437849944,-0.062847632009073,0
"37186","Site",4219,4606,0.915979157620495,-0.109129191155595,0
"257","Site",861,940,0.915957446808511,-0.0516460933092768,0
"384","Site",1205,1316,0.91565349544073,-0.0999791371093565,0
"9844","Site",344,376,0.914893617021277,-0.105384194890805,0
"33348","Site",172,188,0.914893617021277,-0.0745178788371732,0
"37938","Site",172,188,0.914893617021277,-0.0745178788371732,0
"21655","Site",86,94,0.914893617021277,-0.0526920974454027,0
