"GroupID","GroupLevel","Numerator","Denominator","Metric","OverallMetric","Factor","Score"
"1927","Site",470,5000,0.094,0.230757522123894,173.191059131863,-1.52966228166214
"9844","Site",376,4000,0.094,0.230757522123894,173.191059131863,-1.36817153776559
"34067","Site",376,4000,0.094,0.230757522123894,173.191059131863,-1.36817153776559
"39025","Site",564,5000,0.1128,0.230757522123894,173.191059131863,-1.31938024050907
"16424","Site",752,6000,0.125333333333333,0.230757522123894,173.191059131863,-1.2917403494698
"1925","Site",282,3000,0.094,0.230757522123894,173.191059131863,-1.18487130843982
"6230","Site",282,3000,0.094,0.230757522123894,173.191059131863,-1.18487130843982
"6273","Site",282,3000,0.094,0.230757522123894,173.191059131863,-1.18487130843982
"10325","Site",282,3000,0.094,0.230757522123894,173.191059131863,-1.18487130843982
"13057","Site",282,3000,0.094,0.230757522123894,173.191059131863,-1.18487130843982
"17799","Site",282,3000,0.094,0.230757522123894,173.191059131863,-1.18487130843982
"26665","Site",282,3000,0.094,0.230757522123894,173.191059131863,-1.18487130843982
"26725","Site",282,3000,0.094,0.230757522123894,173.191059131863,-1.18487130843982
"30741","Site",282,3000,0.094,0.230757522123894,173.191059131863,-1.18487130843982
"34643","Site",282,3000,0.094,0.230757522123894,173.191059131863,-1.18487130843982
"576","Site",470,4000,0.1175,0.230757522123894,173.191059131863,-1.13306906853276
"29013","Site",470,4000,0.1175,0.230757522123894,173.191059131863,-1.13306906853276
"25348","Site",846,6000,0.141,0.230757522123894,173.191059131863,-1.09977998717352
"33539","Site",846,6000,0.141,0.230757522123894,173.191059131863,-1.09977998717352
"4897","Site",188,2000,0.094,0.230757522123894,173.191059131863,-0.967443372180474
"5977","Site",188,2000,0.094,0.230757522123894,173.191059131863,-0.967443372180474
"8197","Site",188,2000,0.094,0.230757522123894,173.191059131863,-0.967443372180474
"9560","Site",188,2000,0.094,0.230757522123894,173.191059131863,-0.967443372180474
"12946","Site",188,2000,0.094,0.230757522123894,173.191059131863,-0.967443372180474
"17208","Site",188,2000,0.094,0.230757522123894,173.191059131863,-0.967443372180474
"18496","Site",188,2000,0.094,0.230757522123894,173.191059131863,-0.967443372180474
"20757","Site",188,2000,0.094,0.230757522123894,173.191059131863,-0.967443372180474
"22022","Site",188,2000,0.094,0.230757522123894,173.191059131863,-0.967443372180474
"25160","Site",188,2000,0.094,0.230757522123894,173.191059131863,-0.967443372180474
"25449","Site",188,2000,0.094,0.230757522123894,173.191059131863,-0.967443372180474
