"GroupID","GroupLevel","Numerator","Denominator","Metric","OverallMetric","Factor","Score"
"34660","Site",0,154,0,0.041651429825203,1.69691235101235,-1.94422092226887
"1364","Site",0,110,0,0.041651429825203,1.69691235101235,-1.64316658458773
"8304","Site",3,202,0.0148514851485149,0.041651429825203,1.69691235101235,-1.43273186353366
"33539","Site",4,227,0.0176211453744493,0.041651429825203,1.69691235101235,-1.36184342253918
"10497","Site",4,216,0.0185185185185185,0.041651429825203,1.69691235101235,-1.27882908669631
"37186","Site",26,855,0.0304093567251462,0.041651429825203,1.69691235101235,-1.23647346179376
"25605","Site",12,452,0.0265486725663717,0.041651429825203,1.69691235101235,-1.20776043077133
"14707","Site",3,173,0.0173410404624277,0.041651429825203,1.69691235101235,-1.20273598128017
"10325","Site",0,58,0,0.041651429825203,1.69691235101235,-1.19316154752037
"17542","Site",5,227,0.0220264317180617,0.041651429825203,1.69691235101235,-1.11218719213772
"34696","Site",11,400,0.0275,0.041651429825203,1.69691235101235,-1.06459802246042
"26772","Site",2,123,0.016260162601626,0.041651429825203,1.69691235101235,-1.05923486970818
"16996","Site",9,339,0.0265486725663717,0.041651429825203,1.69691235101235,-1.04595121473361
"391","Site",3,151,0.0198675496688742,0.041651429825203,1.69691235101235,-1.00688309663409
"33396","Site",0,40,0,0.041651429825203,1.69691235101235,-0.990866732568598
"6416","Site",7,272,0.0257352941176471,0.041651429825203,1.69691235101235,-0.987364305420981
"38249","Site",1,80,0.0125,0.041651429825203,1.69691235101235,-0.980754234286392
"26117","Site",7,271,0.025830258302583,0.041651429825203,1.69691235101235,-0.979667321562789
"17961","Site",11,381,0.0288713910761155,0.041651429825203,1.69691235101235,-0.9383178880727
"26115","Site",6,236,0.0254237288135593,0.041651429825203,1.69691235101235,-0.937709543934288
"25160","Site",0,35,0,0.041651429825203,1.69691235101235,-0.926870957305964
"38711","Site",12,404,0.0297029702970297,0.041651429825203,1.69691235101235,-0.903353926862934
"12946","Site",0,32,0,0.041651429825203,1.69691235101235,-0.886258148266596
"17235","Site",5,200,0.025,0.041651429825203,1.69691235101235,-0.885771834532911
"10119","Site",0,29,0,0.041651429825203,1.69691235101235,-0.843692621302686
"29289","Site",0,29,0,0.041651429825203,1.69691235101235,-0.843692621302686
"17472","Site",4,163,0.0245398773006135,0.041651429825203,1.69691235101235,-0.821747807930667
"37938","Site",1,66,0.0151515151515152,0.041651429825203,1.69691235101235,-0.809788827655265
"33575","Site",0,23,0,0.041651429825203,1.69691235101235,-0.751361901472202
"8545","Site",0,22,0,0.041651429825203,1.69691235101235,-0.734846436298866
"26880","Site",13,406,0.0320197044334975,0.041651429825203,1.69691235101235,-0.729999304135074
"20531","Site",12,375,0.032,0.041651429825203,1.69691235101235,-0.703011822382357
"16980","Site",0,20,0,0.041651429825203,1.69691235101235,-0.700648585851413
"30089","Site",0,20,0,0.041651429825203,1.69691235101235,-0.700648585851413
"8995","Site",8,264,0.0303030303030303,0.041651429825203,1.69691235101235,-0.693572583759937
"29972","Site",3,120,0.025,0.041651429825203,1.69691235101235,-0.686115912737111
"29476","Site",0,19,0,0.041651429825203,1.69691235101235,-0.682907767427495
"34713","Site",16,477,0.0335429769392034,0.041651429825203,1.69691235101235,-0.666120078340672
"8454","Site",0,18,0,0.041651429825203,1.69691235101235,-0.664693611199947
"34353","Site",3,116,0.0258620689655172,0.041651429825203,1.69691235101235,-0.639659541499899
"4695","Site",6,200,0.03,0.041651429825203,1.69691235101235,-0.619797127306196
"38248","Site",2,82,0.024390243902439,0.041651429825203,1.69691235101235,-0.587939845550713
"17729","Site",9,275,0.0327272727272727,0.041651429825203,1.69691235101235,-0.556658559112938
"9844","Site",2,77,0.025974025974026,0.041651429825203,1.69691235101235,-0.51745769052822
"16424","Site",9,263,0.0342205323193916,0.041651429825203,1.69691235101235,-0.453288272091096
"25449","Site",6,180,0.0333333333333333,0.041651429825203,1.69691235101235,-0.419774007888502
"29013","Site",5,151,0.033112582781457,0.041651429825203,1.69691235101235,-0.394678114798295
"30741","Site",4,123,0.032520325203252,0.041651429825203,1.69691235101235,-0.380917751341812
"6530","Site",8,228,0.0350877192982456,0.041651429825203,1.69691235101235,-0.372796803910608
"1828","Site",5,149,0.0335570469798658,0.041651429825203,1.69691235101235,-0.371648353582515
"1925","Site",2,67,0.0298507462686567,0.041651429825203,1.69691235101235,-0.36332886595725
"18496","Site",2,66,0.0303030303030303,0.041651429825203,1.69691235101235,-0.346786291879969
"4897","Site",4,120,0.0333333333333333,0.041651429825203,1.69691235101235,-0.34274404220329
"26213","Site",7,195,0.0358974358974359,0.041651429825203,1.69691235101235,-0.302233111512038
"384","Site",9,246,0.0365853658536585,0.041651429825203,1.69691235101235,-0.298877733000363
"4712","Site",2,63,0.0317460317460317,0.041651429825203,1.69691235101235,-0.295731472534457
"37728","Site",20,523,0.0382409177820268,0.041651429825203,1.69691235101235,-0.293376801360868
"4","Site",1,35,0.0285714285714286,0.041651429825203,1.69691235101235,-0.291069798432544
"17717","Site",9,243,0.037037037037037,0.041651429825203,1.69691235101235,-0.270565883453007
"9560","Site",1,33,0.0303030303030303,0.041651429825203,1.69691235101235,-0.245214938610863
"17541","Site",21,537,0.0391061452513966,0.041651429825203,1.69691235101235,-0.221859906475811
"8594","Site",23,584,0.0393835616438356,0.041651429825203,1.69691235101235,-0.206148210272465
"33348","Site",1,31,0.032258064516129,0.041651429825203,1.69691235101235,-0.19672402279966
"257","Site",7,183,0.0382513661202186,0.041651429825203,1.69691235101235,-0.173008697459461
"25171","Site",2,55,0.0363636363636364,0.041651429825203,1.69691235101235,-0.147506502476234
"34067","Site",4,105,0.0380952380952381,0.041651429825203,1.69691235101235,-0.137067709207353
"16470","Site",8,203,0.0394088669950739,0.041651429825203,1.69691235101235,-0.120184365738819
"13112","Site",1,28,0.0357142857142857,0.041651429825203,1.69691235101235,-0.118171281055521
"18548","Site",6,153,0.0392156862745098,0.041651429825203,1.69691235101235,-0.113326796935958
"1283","Site",3,76,0.0394736842105263,0.041651429825203,1.69691235101235,-0.0714116851203004
"22681","Site",1,26,0.0384615384615385,0.041651429825203,1.69691235101235,-0.0611811877702092
"34355","Site",24,582,0.0412371134020619,0.041651429825203,1.69691235101235,-0.0375966351920345
"39000","Site",12,291,0.0412371134020619,0.041651429825203,1.69691235101235,-0.0265848356940844
"18449","Site",2,47,0.0425531914893617,0.041651429825203,1.69691235101235,0.0232539125486193
"531","Site",29,689,0.0420899854862119,0.041651429825203,1.69691235101235,0.0433001768045591
"22329","Site",1,22,0.0454545454545455,0.041651429825203,1.69691235101235,0.0670974796971748
"2392","Site",12,280,0.0428571428571429,0.041651429825203,1.69691235101235,0.0758889087703085
"576","Site",8,184,0.0434782608695652,0.041651429825203,1.69691235101235,0.0932100266303758
"34341","Site",20,460,0.0434782608695652,0.041651429825203,1.69691235101235,0.147377992458469
"26725","Site",3,64,0.046875,0.041651429825203,1.69691235101235,0.157185600238594
"33617","Site",16,363,0.0440771349862259,0.041651429825203,1.69691235101235,0.173838778655308
"17808","Site",22,502,0.0438247011952191,0.041651429825203,1.69691235101235,0.183156001867998
"12937","Site",11,245,0.0448979591836735,0.041651429825203,1.69691235101235,0.191142698994783
"5968","Site",12,267,0.0449438202247191,0.041651429825203,1.69691235101235,0.202358892866019
"34694","Site",17,382,0.0445026178010471,0.041651429825203,1.69691235101235,0.209610420702095
"31107","Site",13,288,0.0451388888888889,0.041651429825203,1.69691235101235,0.222618216822966
"18537","Site",7,150,0.0466666666666667,0.041651429825203,1.69691235101235,0.231042786635098
"30336","Site",11,237,0.0464135021097046,0.041651429825203,1.69691235101235,0.275756332054871
"14601","Site",15,328,0.0457317073170732,0.041651429825203,1.69691235101235,0.277959779717163
"9072","Site",4,80,0.05,0.041651429825203,1.69691235101235,0.280874577962911
"33671","Site",2,37,0.0540540540540541,0.041651429825203,1.69691235101235,0.283772159482855
"22677","Site",18,396,0.0454545454545455,0.041651429825203,1.69691235101235,0.284670497366394
"35155","Site",6,121,0.0495867768595041,0.041651429825203,1.69691235101235,0.32833255547541
"32913","Site",10,208,0.0480769230769231,0.041651429825203,1.69691235101235,0.348572785244686
"34071","Site",20,428,0.0467289719626168,0.041651429825203,1.69691235101235,0.395121587510751
"38272","Site",19,403,0.0471464019851117,0.041651429825203,1.69691235101235,0.414928586754784
"25858","Site",7,136,0.0514705882352941,0.041651429825203,1.69691235101235,0.430723986704304
"10081","Site",1,13,0.0769230769230769,0.041651429825203,1.69691235101235,0.478357683504773
"25348","Site",11,216,0.0509259259259259,0.041651429825203,1.69691235101235,0.512710882811747
"25127","Site",9,173,0.0520231213872832,0.041651429825203,1.69691235101235,0.513130680150892
"8197","Site",5,89,0.0561797752808989,0.041651429825203,1.69691235101235,0.515544904344751
"9232","Site",5,87,0.0574712643678161,0.041651429825203,1.69691235101235,0.555030565833227
"34643","Site",5,85,0.0588235294117647,0.041651429825203,1.69691235101235,0.595508820665697
"12432","Site",15,294,0.0510204081632653,0.041651429825203,1.69691235101235,0.604256369979379
"37702","Site",21,422,0.0497630331753555,0.041651429825203,1.69691235101235,0.626784529795901
"20757","Site",2,27,0.0740740740740741,0.041651429825203,1.69691235101235,0.633702835728552
