"GroupID","GroupLevel","Numerator","Denominator","Metric","OverallMetric","Factor","Score","Flag","Weight","WeightMax"
"6273","Site",8,70,0.114285714285714,0.041651429825203,1.69691235101235,2.28584100901346,1,8,16
"13825","Site",7,51,0.137254901960784,0.041651429825203,1.69691235101235,2.56811277182736,1,8,16
"34660","Site",0,154,0,0.041651429825203,1.69691235101235,-1.94422092226887,0,0,16
"1364","Site",0,110,0,0.041651429825203,1.69691235101235,-1.64316658458773,0,0,16
"8304","Site",3,202,0.0148514851485149,0.041651429825203,1.69691235101235,-1.43273186353366,0,0,16
"33539","Site",4,227,0.0176211453744493,0.041651429825203,1.69691235101235,-1.36184342253918,0,0,16
"10497","Site",4,216,0.0185185185185185,0.041651429825203,1.69691235101235,-1.27882908669631,0,0,16
"37186","Site",26,855,0.0304093567251462,0.041651429825203,1.69691235101235,-1.23647346179376,0,0,16
"25605","Site",12,452,0.0265486725663717,0.041651429825203,1.69691235101235,-1.20776043077133,0,0,16
"14707","Site",3,173,0.0173410404624277,0.041651429825203,1.69691235101235,-1.20273598128017,0,0,16
"10325","Site",0,58,0,0.041651429825203,1.69691235101235,-1.19316154752037,0,0,16
"17542","Site",5,227,0.0220264317180617,0.041651429825203,1.69691235101235,-1.11218719213772,0,0,16
"34696","Site",11,400,0.0275,0.041651429825203,1.69691235101235,-1.06459802246042,0,0,16
"26772","Site",2,123,0.016260162601626,0.041651429825203,1.69691235101235,-1.05923486970818,0,0,16
"16996","Site",9,339,0.0265486725663717,0.041651429825203,1.69691235101235,-1.04595121473361,0,0,16
"391","Site",3,151,0.0198675496688742,0.041651429825203,1.69691235101235,-1.00688309663409,0,0,16
"33396","Site",0,40,0,0.041651429825203,1.69691235101235,-0.990866732568598,0,0,16
"6416","Site",7,272,0.0257352941176471,0.041651429825203,1.69691235101235,-0.987364305420981,0,0,16
"38249","Site",1,80,0.0125,0.041651429825203,1.69691235101235,-0.980754234286392,0,0,16
"26117","Site",7,271,0.025830258302583,0.041651429825203,1.69691235101235,-0.979667321562789,0,0,16
"17961","Site",11,381,0.0288713910761155,0.041651429825203,1.69691235101235,-0.9383178880727,0,0,16
"26115","Site",6,236,0.0254237288135593,0.041651429825203,1.69691235101235,-0.937709543934288,0,0,16
"25160","Site",0,35,0,0.041651429825203,1.69691235101235,-0.926870957305964,0,0,16
"38711","Site",12,404,0.0297029702970297,0.041651429825203,1.69691235101235,-0.903353926862934,0,0,16
"12946","Site",0,32,0,0.041651429825203,1.69691235101235,-0.886258148266596,0,0,16
"17235","Site",5,200,0.025,0.041651429825203,1.69691235101235,-0.885771834532911,0,0,16
"17472","Site",4,163,0.0245398773006135,0.041651429825203,1.69691235101235,-0.821747807930667,0,0,16
"37938","Site",1,66,0.0151515151515152,0.041651429825203,1.69691235101235,-0.809788827655265,0,0,16
"26880","Site",13,406,0.0320197044334975,0.041651429825203,1.69691235101235,-0.729999304135074,0,0,16
"20531","Site",12,375,0.032,0.041651429825203,1.69691235101235,-0.703011822382357,0,0,16
"8995","Site",8,264,0.0303030303030303,0.041651429825203,1.69691235101235,-0.693572583759937,0,0,16
"29972","Site",3,120,0.025,0.041651429825203,1.69691235101235,-0.686115912737111,0,0,16
"34713","Site",16,477,0.0335429769392034,0.041651429825203,1.69691235101235,-0.666120078340672,0,0,16
"34353","Site",3,116,0.0258620689655172,0.041651429825203,1.69691235101235,-0.639659541499899,0,0,16
"4695","Site",6,200,0.03,0.041651429825203,1.69691235101235,-0.619797127306196,0,0,16
"38248","Site",2,82,0.024390243902439,0.041651429825203,1.69691235101235,-0.587939845550713,0,0,16
"17729","Site",9,275,0.0327272727272727,0.041651429825203,1.69691235101235,-0.556658559112938,0,0,16
"9844","Site",2,77,0.025974025974026,0.041651429825203,1.69691235101235,-0.51745769052822,0,0,16
"16424","Site",9,263,0.0342205323193916,0.041651429825203,1.69691235101235,-0.453288272091096,0,0,16
"25449","Site",6,180,0.0333333333333333,0.041651429825203,1.69691235101235,-0.419774007888502,0,0,16
"29013","Site",5,151,0.033112582781457,0.041651429825203,1.69691235101235,-0.394678114798295,0,0,16
"30741","Site",4,123,0.032520325203252,0.041651429825203,1.69691235101235,-0.380917751341812,0,0,16
"6530","Site",8,228,0.0350877192982456,0.041651429825203,1.69691235101235,-0.372796803910608,0,0,16
"1828","Site",5,149,0.0335570469798658,0.041651429825203,1.69691235101235,-0.371648353582515,0,0,16
"1925","Site",2,67,0.0298507462686567,0.041651429825203,1.69691235101235,-0.36332886595725,0,0,16
"18496","Site",2,66,0.0303030303030303,0.041651429825203,1.69691235101235,-0.346786291879969,0,0,16
"4897","Site",4,120,0.0333333333333333,0.041651429825203,1.69691235101235,-0.34274404220329,0,0,16
"26213","Site",7,195,0.0358974358974359,0.041651429825203,1.69691235101235,-0.302233111512038,0,0,16
"384","Site",9,246,0.0365853658536585,0.041651429825203,1.69691235101235,-0.298877733000363,0,0,16
"4712","Site",2,63,0.0317460317460317,0.041651429825203,1.69691235101235,-0.295731472534457,0,0,16
"37728","Site",20,523,0.0382409177820268,0.041651429825203,1.69691235101235,-0.293376801360868,0,0,16
"4","Site",1,35,0.0285714285714286,0.041651429825203,1.69691235101235,-0.291069798432544,0,0,16
"17717","Site",9,243,0.037037037037037,0.041651429825203,1.69691235101235,-0.270565883453007,0,0,16
"9560","Site",1,33,0.0303030303030303,0.041651429825203,1.69691235101235,-0.245214938610863,0,0,16
"17541","Site",21,537,0.0391061452513966,0.041651429825203,1.69691235101235,-0.221859906475811,0,0,16
"8594","Site",23,584,0.0393835616438356,0.041651429825203,1.69691235101235,-0.206148210272465,0,0,16
"33348","Site",1,31,0.032258064516129,0.041651429825203,1.69691235101235,-0.19672402279966,0,0,16
"257","Site",7,183,0.0382513661202186,0.041651429825203,1.69691235101235,-0.173008697459461,0,0,16
"25171","Site",2,55,0.0363636363636364,0.041651429825203,1.69691235101235,-0.147506502476234,0,0,16
"34067","Site",4,105,0.0380952380952381,0.041651429825203,1.69691235101235,-0.137067709207353,0,0,16
"16470","Site",8,203,0.0394088669950739,0.041651429825203,1.69691235101235,-0.120184365738819,0,0,16
"18548","Site",6,153,0.0392156862745098,0.041651429825203,1.69691235101235,-0.113326796935958,0,0,16
"1283","Site",3,76,0.0394736842105263,0.041651429825203,1.69691235101235,-0.0714116851203004,0,0,16
"34355","Site",24,582,0.0412371134020619,0.041651429825203,1.69691235101235,-0.0375966351920345,0,0,16
"39000","Site",12,291,0.0412371134020619,0.041651429825203,1.69691235101235,-0.0265848356940844,0,0,16
"18449","Site",2,47,0.0425531914893617,0.041651429825203,1.69691235101235,0.0232539125486193,0,0,16
"531","Site",29,689,0.0420899854862119,0.041651429825203,1.69691235101235,0.0433001768045591,0,0,16
"2392","Site",12,280,0.0428571428571429,0.041651429825203,1.69691235101235,0.0758889087703085,0,0,16
"576","Site",8,184,0.0434782608695652,0.041651429825203,1.69691235101235,0.0932100266303758,0,0,16
"34341","Site",20,460,0.0434782608695652,0.041651429825203,1.69691235101235,0.147377992458469,0,0,16
"26725","Site",3,64,0.046875,0.041651429825203,1.69691235101235,0.157185600238594,0,0,16
"33617","Site",16,363,0.0440771349862259,0.041651429825203,1.69691235101235,0.173838778655308,0,0,16
