"GroupID","GroupLevel","Numerator","Denominator","Metric","OverallMetric","Factor","Score","Flag","Weight","WeightMax"
"17208","Site",7,43,0.162790697674419,0.0429313245081548,1.41150854409908,3.19284128541926,2,32,32
"9522","Site",22,308,0.0714285714285714,0.0429313245081548,1.41150854409908,2.03165220705362,1,16,32
"13057","Site",5,40,0.125,0.0429313245081548,1.41150854409908,2.10852386395172,1,16,32
"34355","Site",16,582,0.0274914089347079,0.0429313245081548,1.41150854409908,-1.51313443285888,0,0,32
"1927","Site",3,183,0.0163934426229508,0.0429313245081548,1.41150854409908,-1.45835381564189,0,0,32
"16996","Site",8,339,0.023598820058997,0.0429313245081548,1.41150854409908,-1.44596928714545,0,0,32
"17729","Site",6,275,0.0218181818181818,0.0429313245081548,1.41150854409908,-1.42229711902845,0,0,32
"25127","Site",3,173,0.0173410404624277,0.0429313245081548,1.41150854409908,-1.36731714223116,0,0,32
"8995","Site",6,264,0.0227272727272727,0.0429313245081548,1.41150854409908,-1.33355685731486,0,0,32
"14408","Site",5,232,0.021551724137931,0.0429313245081548,1.41150854409908,-1.322862410755,0,0,32
"34696","Site",11,400,0.0275,0.0429313245081548,1.41150854409908,-1.25373081534315,0,0,32
"17187","Site",23,725,0.0317241379310345,0.0429313245081548,1.41150854409908,-1.2258482347873,0,0,32
"26885","Site",0,48,0,0.0429313245081548,1.41150854409908,-1.20827560371861,0,0,32
"17808","Site",15,502,0.0298804780876494,0.0429313245081548,1.41150854409908,-1.1878500989324,0,0,32
"30851","Site",0,46,0,0.0429313245081548,1.41150854409908,-1.18283537341522,0,0,32
"30984","Site",0,44,0,0.0429313245081548,1.41150854409908,-1.15683581664085,0,0,32
"16424","Site",7,263,0.026615969581749,0.0429313245081548,1.41150854409908,-1.0748441591233,0,0,32
"21380","Site",19,592,0.0320945945945946,0.0429313245081548,1.41150854409908,-1.07110045411697,0,0,32
"4","Site",0,35,0,0.0429313245081548,1.41150854409908,-1.03176171858456,0,0,32
